Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,day_of_week,is_night,age,distance_km,amt_zscore_in_category,city_pop_log,synth_delivery_confirmed,synth_device_ip_match,synth_prior_dispute_count,synth_dispute_reason,synth_days_to_dispute
5228,2019-01-04 09:54:58,573283817795,"fraud_Schumm, Bauch and Ondricka",grocery_pos,103.95,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,b027f3f897f5239caaecb02c30ff0141,1325670898,42.640659,-71.399738,0,9,4,0,68,54.92873093436419,-0.20415086912276625,8.604837701268284,1,True,0,product_not_received,5.0
5229,2019-01-04 09:55:28,6011231546538393,fraud_Durgan-Auer,misc_net,4.01,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,5b1cf4d0ee429e74d76c24a0ed4cb5eb,1325670928,41.620441,-74.795067,0,9,4,0,25,85.02134763790046,-0.4565978012740298,9.633645398212678,1,True,0,product_not_received,15.3
5230,2019-01-04 09:55:34,4158945090781624,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,58.21,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,94949841eabd9712d0f1c36abf68ea0b,1325670934,40.982343,-79.04364699999999,0,9,4,0,45,96.04178999681488,-0.34908009671798196,13.440492692269236,1,True,0,product_not_received,3.9
5231,2019-01-04 09:56:31,3546674063249004,"fraud_Bernier, Volkman and Hoeger",misc_net,61.34,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,d1e1bac7a7035c46d7889c691d23c8fa,1325670991,31.986741,-97.63764,0,9,4,0,34,79.4185353514137,-0.1402318310788467,9.51804563563343,1,True,1,product_not_received,3.5
5232,2019-01-04 09:57:44,4173950183554608,"fraud_Greenfelder, Bartoletti and Davis",misc_net,46.94,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,4d11e533d99ba95518a78a2ab239752d,1325671064,39.339907,-73.640064,0,9,4,0,40,114.19700523879249,-0.2196958110336808,8.09559870137819,1,True,0,product_not_received,2.4
5233,2019-01-04 09:58:18,501899453424,"fraud_Lehner, Mosciski and King",misc_net,1.22,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,c9530cd1fbf9ec3c8dc1d76370f40dc8,1325671098,33.870321000000004,-86.769125,0,9,4,0,49,80.48547834627861,-0.47199394739027895,11.113685937656255,1,True,0,duplicate_charge,15.7
5234,2019-01-04 09:58:28,4600155880464,fraud_Brekke and Sons,gas_transport,68.22,Charles,Copeland,M,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,c772e20a62ce9e1aaef80a9d6f8e14ed,1325671108,25.784525,-79.915949,0,9,4,0,49,112.02161380851129,0.2818945731058352,13.038812188870079,1,True,0,product_not_as_described,2.3
5235,2019-01-04 09:59:55,4973530368125489546,fraud_Welch Inc,misc_net,4.14,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,7a25658862eb2feaa94027d7fc7c0a7b,1325671195,36.361077,-94.228936,0,9,4,0,53,59.74631366486156,-0.4558804181216598,7.932721027481948,1,True,0,unauthorized_transaction,14.4
5236,2019-01-04 10:00:27,4503101193493052864,fraud_Huel-Langworth,misc_net,613.79,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,adb6d0f6683c58b6eb977d46302f1595,1325671227,27.652622,-82.58645600000001,0,10,4,0,39,67.44450232714725,2.9083706498967143,12.37700880058246,1,False,0,product_not_as_described,13.1
5237,2019-01-04 10:01:45,342952484382519,"fraud_Raynor, Reinger and Hagenes",gas_transport,54.33,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,96d5785ac856501a5574b9a7e50bf625,1325671305,41.472453,-72.388576,0,10,4,0,31,96.22530646813706,-0.5936536950113299,6.473890696352274,1,True,1,product_not_received,9.2
5238,2019-01-04 10:02:00,3583635130604947,"fraud_Zieme, Bode and Dooley",gas_transport,56.38,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,d2ac7b943954246f7d8996b67b23da0f,1325671320,39.694338,-74.197737,0,10,4,0,34,83.35069024962385,-0.4644331082841743,14.238296130381993,1,True,0,product_not_as_described,12.7
5239,2019-01-04 10:02:33,30290551782700,fraud_Terry-Huel,shopping_net,2.4,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,d0973bd6979a7431f045c3d224a660aa,1325671353,36.468324,-87.189687,0,10,4,0,57,68.01954445600632,-0.43025903124660264,9.504724932487637,1,True,1,product_not_received,17.9
5240,2019-01-04 10:07:34,60427851591,"fraud_Moen, Reinger and Murphy",grocery_pos,99.32,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,4b08c6a104c1f3a47d41750233fd39e1,1325671654,35.095234999999995,-98.486979,0,10,4,0,42,69.65958396423618,-0.28972999769160673,7.669961995473577,1,True,1,credit_not_processed,27.8
5241,2019-01-04 10:07:57,3565414434959494,fraud_Hermann-Gaylord,misc_pos,9.5,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,1967-03-12,827c8c89764d69ac4dfd7111f9a7e263,1325671677,38.793445,-87.731466,0,10,4,0,51,76.39102791137432,-0.4362891342456496,4.927253685157205,1,True,0,duplicate_charge,11.5
5242,2019-01-04 10:08:40,6011652924285713,fraud_Kilback LLC,grocery_pos,93.97,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,53c33d3d1c77592e9f7b4b7bc093c1c0,1325671720,39.114222,-93.575048,0,10,4,0,30,118.59723736270658,-0.38861732767935947,7.521859252201629,1,True,0,product_not_received,14.6
5243,2019-01-04 10:10:08,3565423334076143,"fraud_Lind, Huel and McClure",gas_transport,72.3,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,9fdcd57bde55c4fa72dfd075cf00ce56,1325671808,38.505378,-87.669327,0,10,4,0,80,58.57382207629613,0.5390750579091492,8.31434234336979,1,True,0,duplicate_charge,6.1
5244,2019-01-04 10:10:31,676372984911,"fraud_Stroman, Hudson and Erdman",gas_transport,82.19,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,70bec9b5a28f075a0598706545bc97c0,1325671831,40.374141,-99.317299,0,10,4,0,31,101.07575666590776,1.1624855958269869,5.493061443340548,1,False,0,product_not_as_described,14.4
5245,2019-01-04 10:10:52,4119762878330989,fraud_McGlynn-Jaskolski,misc_pos,1.89,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,08524c8c8d5a0368fdff15e5e95032d5,1325671852,41.544233,-89.27169,0,10,4,0,73,92.18430882290504,-0.5049785201834432,8.81195017753998,1,True,0,product_not_received,11.8
5246,2019-01-04 10:12:12,3506040590383211,"fraud_Moen, Reinger and Murphy",grocery_pos,105.95,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,350eb1f969d9dc01b0d6c196dea15bc4,1325671932,45.447305,-111.272735,0,10,4,0,29,67.46781784020176,-0.16718364295912033,5.659482215759621,1,False,1,product_not_received,16.7
5247,2019-01-04 10:12:44,3535808924394848,fraud_Bogisich Inc,grocery_pos,93.63,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,c07f0f5fd34895147cc2093dc2f955cd,1325671964,40.0336,-89.537349,0,10,4,0,39,86.96522655677973,-0.3949017561271793,7.334981878871814,1,True,1,product_not_received,5.8
5248,2019-01-04 10:13:39,38580485618059,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,124.88,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,a23586f03e4fd4dbd3e32088a565b839,1325672019,48.55975,-103.273044,0,10,4,0,50,41.05739244766151,0.18271115267978813,5.517452896464707,1,True,1,duplicate_charge,36.2
5249,2019-01-04 10:13:52,4878364946692291,"fraud_Jenkins, Hauck and Friesen",gas_transport,51.59,Tina,Alvarez,F,1976 Tyler Underpass,Early,IA,50535,42.4483,-95.1726,885,"Pilot, airline",1949-08-14,2eea951e8e6284f57125aea3f1198ff6,1325672032,41.547827000000005,-94.593054,0,10,4,0,69,110.99125665092802,-0.766368040197869,6.786716950605081,1,True,0,duplicate_charge,9.9
5250,2019-01-04 10:14:28,377234009633447,fraud_Schuppe LLC,entertainment,3.75,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,120c4c87767806d0e14bc2c5c3ed2310,1325672068,39.778575,-77.688757,0,10,4,0,52,46.691181415809424,-0.9909382467085981,7.563200592358071,1,True,0,unauthorized_transaction,15.2
5251,2019-01-04 10:14:30,213157767990030,fraud_Berge LLC,gas_transport,110.12,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,d7d489e21bb041a8852b1cd26e9f5510,1325672070,41.33683,-110.107243,0,10,4,0,34,78.97951204740268,2.923037296943792,10.238959288823757,1,True,0,product_not_received,1.6
5252,2019-01-04 10:15:00,630424987505,"fraud_Tromp, Kerluke and Glover",grocery_net,63.38,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,25d861e533d46a52bc20bac468b4e271,1325672100,39.959596000000005,-80.143364,0,10,4,0,37,105.39445146153064,0.39850950752936565,6.729824070489475,1,True,0,product_not_as_described,13.2
5253,2019-01-04 10:15:03,213161869125933,fraud_Mohr-Bayer,shopping_net,40.44,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,d2957916c73d4c0ba63d67d58ebda3bb,1325672103,45.245292,-70.931573,0,10,4,0,48,73.14180049469965,-0.23897448830541249,5.25227342804663,1,True,0,product_not_as_described,15.6
5254,2019-01-04 10:21:51,6011367958204270,"fraud_Huel, Hammes and Witting",grocery_pos,209.7,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,8ce0aae2015e14af6f83565b8b608800,1325672511,42.020843,-82.617079,0,10,4,0,30,112.92205077783322,1.7504912142800113,8.942068693044225,1,True,0,product_not_received,23.0
5255,2019-01-04 10:22:37,4792627764422477317,"fraud_Huel, Hammes and Witting",grocery_pos,182.3,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,237e5b981b0bf0da767d6a6c5203a715,1325672557,38.351366,-95.967686,0,10,4,0,40,108.90447469386469,1.2440402158380628,8.658866349732383,1,True,1,unauthorized_transaction,16.6
5256,2019-01-04 10:27:46,3541554378551366,"fraud_Kutch, Hermiston and Farrell",gas_transport,33.54,Brianna,Wilson,F,257 Victor Stravenue,Hampton,VA,23666,37.0462,-76.4096,136895,Accounting technician,1939-09-19,7cbdca8071bc3dd459999004bd4bf75d,1325672866,37.283576,-75.523915,0,10,4,0,79,82.80096800657164,-1.904139547722335,11.826976792442078,1,True,2,product_not_received,29.4
5257,2019-01-04 10:29:11,2305336922781618,fraud_Kiehn Inc,grocery_pos,149.95,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,c20e92a741e97e324ad92e24bbb5ef5f,1325672951,41.428475,-92.155036,0,10,4,0,57,93.6313883277267,0.6460953326410896,7.0326242610280065,1,True,2,product_not_received,23.9
5258,2019-01-04 10:29:13,630424987505,fraud_Murray-Smitham,grocery_pos,128.39,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,b0b1d389ac34a6a19ad7b992a082e535,1325672953,38.639391,-79.928609,0,10,4,0,37,67.72466630160402,0.24758863459698657,6.729824070489475,1,True,1,unauthorized_transaction,4.7
5259,2019-01-04 10:30:14,3562679455732797,fraud_Padberg-Welch,grocery_pos,57.86,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,e855bb38d1ad58e1c6dd72e8b4949368,1325673014,38.027444,-75.466122,0,10,4,0,56,123.36666869143228,-1.0560605960639866,8.259199362666282,1,True,0,product_not_received,30.1
5260,2019-01-04 10:30:43,4239436242473,fraud_Wiegand-Lowe,grocery_net,56.31,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,da6a9d47d08f9735e4c51478b154ad70,1325673043,38.29661,-77.512659,0,10,4,0,27,68.62662324194811,0.08934188418784463,12.680724828488819,1,True,0,duplicate_charge,10.8
5261,2019-01-04 10:30:53,2283743876903625,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,39.42,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,31e776a9e03e6348d81a873347d5309d,1325673053,34.999134999999995,-84.117717,0,10,4,0,21,103.93616303621371,-1.5334970843293234,12.017070825379577,1,True,0,duplicate_charge,12.8
5262,2019-01-04 10:31:41,4651007077623147,"fraud_Moen, Reinger and Murphy",grocery_pos,93.01,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,cc3401c372975396a9f96194cca95806,1325673101,47.543686,-121.75136,0,10,4,0,62,89.73928888270557,-0.4063615962379094,6.633318433280377,1,False,1,unauthorized_transaction,4.1
5263,2019-01-04 10:35:18,213173753804333,fraud_Kuhic LLC,shopping_net,68.4,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,851ff293e2316510e6e308fc67cc9419,1325673318,41.474599,-86.512537,0,10,4,0,59,31.7814751471382,-0.0983773321372821,8.664232934065552,1,True,0,credit_not_processed,22.1
5264,2019-01-04 10:37:07,501802953619,"fraud_Rohan, White and Aufderhar",misc_net,1.68,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,67166a346dc968676fad2a6d002220ae,1325673427,40.56825,-123.13788999999998,0,10,4,0,60,109.39680390084547,-0.46945551469727725,5.733341276897746,1,True,0,unauthorized_transaction,11.5
5265,2019-01-04 10:37:56,213113028819344,fraud_Deckow-O'Conner,grocery_pos,145.67,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,baf7a58fce4affb8c14ef1f42294c083,1325673476,43.874936,-76.079012,0,10,4,0,59,65.05547066950135,0.5669854686508873,8.773539383558166,1,True,1,duplicate_charge,11.9
5266,2019-01-04 10:38:33,573860193545,"fraud_Harris, Gusikowski and Heaney",grocery_net,52.98,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,aa5bdcaff6600830b1437975623f3065,1325673513,42.040474,-88.388772,0,10,4,0,32,54.97866695316813,-0.05627737829125955,10.204369620451853,1,True,0,unauthorized_transaction,13.6
5267,2019-01-04 10:39:10,180011453250192,"fraud_Christiansen, Goyette and Schamberger",gas_transport,73.17,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,52f1b4392482195579c35df07514962a,1325673550,40.744024,-91.307026,0,10,4,0,25,58.85387133309879,0.5939150142275033,7.316548177182976,1,True,0,duplicate_charge,20.4
5268,2019-01-04 10:40:06,4169388510116,fraud_Heathcote LLC,shopping_net,2.16,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,a4c4add534976ef101c6181a29a86bfe,1325673606,43.836792,-77.235842,0,10,4,0,56,89.60115110094387,-0.4314658737888184,5.337538079701318,1,True,0,product_not_as_described,28.1
5269,2019-01-04 10:40:55,180049032966888,fraud_Cummings Group,grocery_net,41.83,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,bd38854315df1365ee013c7a5632da3d,1325673655,46.801489,-91.089348,0,10,4,0,32,60.20188001937779,-0.5438613953008717,6.679599185844383,1,True,2,product_not_as_described,3.9
5270,2019-01-04 10:40:58,36722699017270,fraud_Koepp-Witting,grocery_pos,228.48,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,53b1dad08f45ffb02f9ac2dc2158c338,1325673658,34.140777,-111.076027,0,10,4,0,31,94.76943647373665,2.0976134679566467,7.96311205897929,0,True,0,product_not_as_described,10.4
5271,2019-01-04 10:42:20,4003989662068504,fraud_VonRueden Group,grocery_net,53.38,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,fbb15f716af41d7ae41509d4ee16628a,1325673740,34.078152,-86.422557,0,10,4,0,29,97.91083877596542,-0.03878557499046603,11.176949105381675,1,True,1,unauthorized_transaction,6.9
5272,2019-01-04 10:43:19,3513618443244549,"fraud_Altenwerth, Cartwright and Koss",shopping_net,19.59,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,d8e3177ae33bbd1e6e26dde8003208a4,1325673799,43.919825,-97.846145,0,10,4,0,63,18.017572369615213,-0.3438189341604024,5.87493073085203,1,True,0,product_not_as_described,22.8
5273,2019-01-04 10:43:19,502012776709,"fraud_Schaefer, Maggio and Daugherty",gas_transport,65.79,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,3bd21d1544795e5d0ecded59d2d79722,1325673799,42.123505,-74.311612,0,10,4,0,73,91.41287259864035,0.12872090200974415,5.111987788356544,1,True,0,credit_not_processed,19.3
5274,2019-01-04 10:44:52,5456776410929288,fraud_Jast Ltd,shopping_net,6.04,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,2c2bd5d01f660226f8957cee7daabd67,1325673892,41.275836,-80.017124,0,10,4,0,64,30.82505398248419,-0.4119552526896644,4.941642422609304,1,True,0,unauthorized_transaction,16.6
5275,2019-01-04 10:45:54,4186530744674,fraud_Friesen-D'Amore,gas_transport,58.2,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,888ffeb9e8fdc1fde2182b6ff1d3bac6,1325673954,32.793575,-81.929573,0,10,4,0,52,88.23905248648121,-0.3497104410434802,8.499843553081124,1,True,0,product_not_as_described,12.1
5276,2019-01-04 10:46:42,4119762878330989,"fraud_Reilly, Heaney and Cole",gas_transport,75.06,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,32f5dd8af166a1da732dddc1ddf53842,1325674002,40.980853,-88.948329,0,10,4,0,73,40.0919408919295,0.7130500917466857,8.81195017753998,1,True,0,product_not_as_described,20.6
5277,2019-01-04 10:47:26,3517814635263522,fraud_Eichmann-Russel,misc_pos,4.12,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,40b4f2833d9a04fd87694131c0d841f1,1325674046,36.959604,-79.645862,0,10,4,0,77,103.97500287132623,-0.48485009302953,7.8013913202914855,1,True,0,duplicate_charge,14.4
5278,2019-01-04 10:48:28,3534093764340240,"fraud_Terry, Johns and Bins",misc_pos,1.16,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,1967-01-12,b2d397f38b5c720150bb89a5f346e6fc,1325674108,45.7997,-112.285332,0,10,4,0,52,49.711088575495936,-0.5115676465611817,7.570443252057374,1,True,0,duplicate_charge,17.8
5279,2019-01-04 10:49:02,4658490815480264,fraud_Murray-Smitham,grocery_pos,124.21,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,8a2b81a907eff4535860d71e5189dd39,1325674142,40.717982,-78.948705,0,10,4,0,73,109.83445939605147,0.17032713191496673,5.220355825078324,1,True,0,unauthorized_transaction,26.5
5280,2019-01-04 10:51:14,4698163635895795,fraud_Kiehn-Emmerich,grocery_pos,114.81,Sharon,Powell,F,101 Carla Loop,Wendel,CA,96136,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16,2b9e7c11bebea49611b67ed38af72b75,1325674274,40.488391,-120.184101,0,10,4,0,29,18.420655095313894,-0.0034188310541689295,4.653960350157523,0,False,0,product_not_received,17.8
5281,2019-01-04 10:53:25,501899453424,"fraud_Schaefer, Maggio and Daugherty",gas_transport,70.28,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,2e2a5d0444e475462796ed07cc19b661,1325674405,33.35288,-85.815311,0,10,4,0,49,70.75143428696171,0.41174550415848904,11.113685937656255,1,True,0,credit_not_processed,11.8
5282,2019-01-04 10:53:30,4066595222529,fraud_Huels-Hahn,gas_transport,40.19,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,743b7a8a6cbea1493499bdf6e180fac8,1325674410,37.172636,-83.67582900000001,0,10,4,0,87,114.92138749111558,-1.484960571265953,6.349138991379798,0,True,1,credit_not_processed,8.0
5283,2019-01-04 10:55:00,2269768987945882,fraud_Sawayn PLC,shopping_pos,2.05,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,ed138b3df8ab585dd8a54bc38eabef44,1325674500,43.002327,-77.79155300000001,0,10,4,0,60,35.97329861024292,-0.36100530444491097,8.496173824192162,1,False,0,credit_not_processed,8.0
